@relation 'DatasetClientesVM2014-2019 -V4\%'

@attribute id numeric
@attribute rendaMediaNormalizada numeric
@attribute ugb_id numeric
@attribute rendaTipo numeric
@attribute estadoCivil numeric
@attribute origem numeric
@attribute escolaridade numeric
@attribute tipoCliente numeric
@attribute cidade_id numeric
@attribute Idade string
@attribute Aprovado numeric
@attribute rendaMedia numeric

@data
1816,0.1629,4,1,1,2,5,1,1508,25,0,1800
1978,0.1736,4,1,1,2,5,1,1508,25,1,1899
3173,0.1629,4,1,2,2,5,1,1508,25,1,1800
3200,0.1412,4,1,1,2,5,1,1508,25,1,1600
3233,0.0977,4,1,1,2,5,1,1508,25,1,1200
3277,0.1438,4,3,1,2,5,1,1508,25,1,1624
3316,0.1392,4,3,2,2,5,1,1508,25,1,1582
3381,0.139,4,1,1,2,5,1,1508,25,1,1580
3438,0.1546,4,3,1,2,5,1,1508,25,0,1724
3480,0.1194,4,1,2,2,5,1,1508,25,0,1400
3487,0.1412,4,3,1,2,5,1,1508,25,1,1600
3590,0.152,4,1,7,2,5,1,1508,25,1,1700
3675,0.152,4,3,1,2,5,1,1508,25,1,1700
3765,0.0977,4,3,1,2,5,1,1508,25,1,1200
3790,0.1303,4,3,1,2,5,1,1508,25,0,1500
3868,0.1412,4,3,1,2,5,1,1508,25,1,1600
3996,0.1303,4,2,1,2,5,1,1508,25,0,1500
4135,0.1303,4,1,1,2,5,1,1508,25,1,1500
4160,0.0651,4,2,1,2,5,1,1508,25,0,900
4177,0.076,4,1,1,2,5,1,1508,25,1,1000
4619,0.1846,4,1,1,2,5,1,1508,25,1,2000
4669,0.2063,4,3,2,2,5,1,1508,25,1,2200
4700,0.1412,4,2,6,2,5,1,1508,25,1,1600
4701,0.0651,4,1,1,2,5,1,1508,25,0,900
4785,0.1303,4,2,1,2,5,1,1508,25,1,1500
4798,0.1731,4,1,1,2,5,1,1508,25,0,1894
4803,0.1737,4,3,2,2,5,1,1508,25,1,1900
4846,0.076,4,2,1,2,5,1,1508,25,0,1000
4880,0.1054,4,1,2,2,5,1,1508,25,1,1271
4991,0.0651,4,1,1,2,5,1,1508,25,0,900
5048,0.1798,4,3,2,2,5,1,1508,25,1,1956
5290,0.151,4,1,3,2,5,1,1508,25,1,1691
5328,0.0651,4,1,2,2,5,1,1508,25,0,900
5358,0.1559,4,1,2,2,5,1,1508,25,1,1736
5425,0.1412,2,3,1,2,5,1,1508,25,0,1600
5575,0.0977,4,3,1,2,5,1,1508,25,0,1200
5619,0.076,4,1,1,2,5,1,1508,25,0,1000
5655,0.0543,2,2,1,2,5,1,1508,25,0,800
5816,0.0651,4,3,1,2,5,1,1508,25,0,900
5923,0.0713,4,1,1,2,5,1,1508,25,0,957
5930,0.1086,4,2,2,2,5,1,1508,25,1,1300
5950,0.1629,4,3,2,2,5,1,1508,25,0,1800
6037,0.063,4,1,1,2,5,1,1508,25,0,880
6246,0.2389,4,1,1,2,5,1,1508,25,0,2500
6394,0.2053,4,1,1,2,5,1,1508,25,1,2191
6508,0.1303,4,2,1,2,5,1,1508,25,1,1500
6509,0.0738,4,1,1,2,5,1,1508,25,0,980
6533,0.2389,4,3,2,2,5,1,1508,25,0,2500
6549,0.1911,4,1,1,2,5,1,1508,25,1,2060
6662,0.1339,4,1,1,2,5,1,1508,25,1,1533
6783,0.1629,4,3,2,2,5,1,1508,25,0,1800
7001,0.1629,4,3,2,2,5,1,1508,25,0,1800
7115,0.1846,4,1,1,2,5,1,1508,25,1,2000
7144,0.1846,4,2,1,2,5,1,1508,25,0,2000
7498,0.1086,4,1,1,2,5,1,1508,25,0,1300
7650,0.1303,4,2,1,2,5,1,1508,25,0,1500
8014,0.1846,4,1,1,2,5,1,1508,25,1,2000
8027,0.1546,4,1,1,2,5,1,1508,25,1,1724
8427,0.1303,4,3,1,2,5,1,1508,25,1,1500
8778,0.228,4,1,1,2,5,1,1508,25,1,2400
8821,0.1412,4,1,2,2,5,1,1508,25,1,1600
8867,0.1053,4,3,1,2,5,1,1508,25,0,1270
8894,0.1336,4,1,1,2,5,1,1508,25,1,1530
9047,0.1412,4,3,2,2,5,1,1508,25,0,1600
9176,0.1166,4,3,1,2,5,1,1508,25,1,1374
9182,0.141,4,1,1,2,5,1,1508,25,1,1599
9363,0.0977,4,3,1,2,5,1,1508,25,1,1200
9420,0.2065,4,1,1,2,5,1,1508,25,0,2202
9511,0.1746,4,1,1,2,5,1,1508,25,1,1908
9516,0.0793,4,1,3,2,5,1,1508,25,0,1030
10059,0.1303,4,3,1,2,5,1,1508,25,0,1500
10152,0.1303,4,2,1,2,5,1,1508,25,0,1500
10248,0.0977,4,2,2,2,5,1,1508,25,0,1200
10318,0.1308,4,1,1,2,5,1,1508,25,0,1505
10417,0.1846,4,1,7,2,5,1,1508,25,1,2000
10519,0.1066,4,1,6,2,5,1,1508,25,1,1282
10721,0.1629,4,1,2,2,5,1,1508,25,0,1800
10743,0.1846,4,1,1,2,5,1,1508,25,0,2000
10747,0.1412,4,1,1,2,5,1,1508,25,0,1600
10851,0.1303,4,3,1,2,5,1,1508,25,0,1500
10878,0.1438,4,3,1,2,5,1,1508,25,1,1624
10982,0.0977,4,1,1,2,5,1,1508,25,0,1200
11063,0.1935,4,3,1,2,5,1,1508,25,1,2082
11286,0.1303,4,3,2,2,5,1,1508,25,0,1500
11962,0.1955,4,1,1,2,5,1,1508,25,1,2101
12236,0.0706,4,2,1,2,5,1,1508,25,0,950
12376,0.0977,4,2,1,2,5,1,1508,25,0,1200
12450,0.1303,4,2,1,2,5,1,1508,25,1,1500
12611,0.0895,4,1,1,2,5,1,1508,25,0,1124
12652,0.158,4,3,7,2,5,1,1508,25,1,1755
12659,0.1587,4,1,1,2,5,1,1508,25,1,1762
12793,0.1303,4,2,1,2,5,1,1508,25,0,1500
12857,0.1582,4,3,1,2,5,1,1508,25,1,1757
13539,0.1995,4,1,1,2,5,1,1508,25,1,2137
13742,0.1497,4,1,1,2,5,1,1508,25,1,1679
13895,0.2354,4,1,2,2,5,1,1508,25,1,2468
14036,0.1629,4,2,2,2,5,1,1508,25,0,1800
14234,0.1938,4,1,7,2,5,1,1508,25,1,2085
14561,0.1194,4,2,3,2,5,1,1508,25,0,1400
14630,0.1846,4,2,6,2,5,1,1508,25,1,2000
14663,0.2062,4,1,2,2,5,1,1508,25,1,2199
14747,0.1846,4,3,2,2,5,1,1508,25,0,2000
1080,0.0604,4,1,1,2,6,1,1508,25,0,856
3348,0.1412,4,1,1,2,6,1,1508,25,1,1600
3625,0.1629,4,1,2,2,6,1,1508,25,1,1800
3882,0.1303,4,1,1,2,6,1,1508,25,1,1500
3897,0.0651,4,2,1,2,6,1,1508,25,1,900
4629,0.076,4,3,1,2,6,1,1508,25,1,1000
4638,0.2063,4,3,1,2,6,1,1508,25,1,2200
4653,0.1303,4,3,1,2,6,1,1508,25,0,1500
4837,0.0651,4,3,1,2,6,1,1508,25,1,900
4854,0.1303,4,2,1,2,6,1,1508,25,1,1500
5299,0.146,4,1,7,2,6,1,1508,25,1,1645
5473,0.0859,4,1,1,2,6,1,1508,25,0,1091
5560,0.076,4,2,1,2,6,1,1508,25,0,1000
5603,0.1124,4,1,1,2,6,1,1508,25,1,1335
5616,0.1629,4,2,1,2,6,1,1508,25,0,1800
5633,0.1303,4,1,1,2,6,1,1508,25,0,1500
5807,0.063,4,1,1,2,6,1,1508,25,1,880
5937,0.1846,4,1,3,2,6,1,1508,25,1,2000
5940,0.0761,4,1,1,2,6,1,1508,25,1,1001
6408,0.063,4,1,1,2,6,1,1508,25,0,880
7201,0.1194,4,1,1,2,6,1,1508,25,0,1400
7230,0.114,4,2,1,2,6,1,1508,25,1,1350
7306,0.2389,4,1,1,2,6,1,1508,25,0,2500
7349,0.1412,4,1,2,2,6,1,1508,25,1,1600
7563,0.2063,4,1,1,2,6,1,1508,25,0,2200
7605,0.0814,4,3,1,2,6,1,1508,25,0,1050
7709,0.1954,4,1,2,2,6,1,1508,25,0,2100
7954,0.1086,4,1,1,2,6,1,1508,25,0,1300
8739,0.156,4,3,1,2,6,1,1508,25,1,1737
8966,0.1466,4,2,1,2,6,1,1508,25,0,1650
9202,0.0786,4,1,1,2,6,1,1508,25,0,1024
9370,0.152,4,1,1,2,6,1,1508,25,1,1700
9885,0.1737,4,3,2,2,6,1,1508,25,0,1900
10361,0.1303,4,2,1,2,6,1,1508,25,1,1500
11533,0.076,4,1,1,2,6,1,1508,25,0,1000
11742,0.1156,4,1,1,2,6,1,1508,25,0,1365
11970,0.0713,4,1,1,2,6,1,1508,25,0,957
12220,0.0885,4,1,1,2,6,1,1508,25,0,1115
12701,0.1357,4,1,1,2,6,1,1508,25,0,1550
13035,0.076,4,1,2,2,6,1,1508,25,0,1000
13948,0.2482,4,1,2,2,6,1,1508,25,1,2586
3779,0.202,4,1,1,2,7,1,1508,25,1,2160
5012,0.076,4,2,1,2,7,1,1508,25,0,1000
5196,0.076,4,1,1,2,7,1,1508,25,1,1000
5936,0.1194,4,2,1,2,7,1,1508,25,0,1400
6702,0.152,4,2,1,2,7,1,1508,25,1,1700
6745,0.1629,4,3,1,2,7,1,1508,25,1,1800
6892,0.152,4,1,1,2,7,1,1508,25,1,1700
6923,0.1737,4,1,1,2,7,1,1508,25,1,1900
7018,0.0738,4,2,1,2,7,1,1508,25,0,980
8017,0.0701,4,1,2,2,7,1,1508,25,0,946
8353,0.1409,4,1,1,2,7,1,1508,25,0,1598
8972,0.0977,4,1,1,2,7,1,1508,25,0,1200
9579,0.1325,4,3,1,2,7,1,1508,25,1,1520
9619,0.1303,4,1,1,2,7,1,1508,25,0,1500
10259,0.1846,4,2,1,2,7,1,1508,25,0,2000
12566,0.1629,4,2,2,2,7,1,1508,25,1,1800
12882,0.152,4,2,1,2,7,1,1508,25,1,1700
12936,0.1237,4,1,1,2,7,1,1508,25,1,1439
12989,0.1362,4,1,1,2,7,1,1508,25,0,1554
13187,0.1846,4,3,1,2,7,1,1508,25,0,2000
13384,0.1303,4,2,1,2,7,1,1508,25,1,1500
13499,0.1792,4,1,1,2,7,1,1508,25,0,1950
14044,0.1303,4,2,1,2,7,1,1508,25,1,1500
14412,0.1346,4,1,2,2,2,2,1508,25,1,1540
9384,0.1227,4,1,1,2,4,2,1508,25,1,1430
13011,0.1227,4,1,1,2,4,2,1508,25,1,1430
7307,0.1585,4,1,2,2,5,2,1508,25,1,1760
5554,0.1303,4,3,1,2,5,3,1508,25,0,1500
6343,0.2389,4,1,1,2,5,1,1518,25,0,2500
9748,0.1303,6,2,1,2,2,1,1530,25,0,1500
12933,0.0977,6,2,1,2,2,1,1530,25,0,1200
13106,0.152,6,2,1,2,2,1,1530,25,0,1700
12387,0.0846,6,2,1,2,3,1,1530,25,1,1079
13410,0.1629,6,2,1,2,3,1,1530,25,1,1800
14228,0.1261,6,1,7,2,3,1,1530,25,1,1461
5679,0.0869,6,1,1,2,4,1,1530,25,1,1100
6459,0.1629,6,1,2,2,4,1,1530,25,1,1800
6753,0.1412,6,1,1,2,4,1,1530,25,1,1600
7973,0.1303,6,3,2,2,4,1,1530,25,0,1500
8237,0.0651,6,1,1,2,4,1,1530,25,1,900
11328,0.0923,6,1,2,2,4,1,1530,25,0,1150
11534,0.071,6,3,1,2,4,1,1530,25,0,954
2624,0.1412,6,1,1,2,5,1,1530,25,1,1600
3162,0.1491,6,1,2,2,5,1,1530,25,1,1673
4377,0.053,6,1,1,2,5,1,1530,25,0,788
5391,0.0977,6,1,2,2,5,1,1530,25,1,1200
5906,0.0638,6,1,2,2,5,1,1530,25,1,888
6221,0.0977,6,1,2,2,5,1,1530,25,0,1200
7282,0.1093,6,1,1,2,5,1,1530,25,1,1307
7851,0.1737,6,3,2,2,5,1,1530,25,1,1900
9515,0.1303,6,1,1,2,5,1,1530,25,1,1500
9800,0.1086,6,2,2,2,5,1,1530,25,0,1300
9817,0.1709,6,2,2,2,5,1,1530,25,0,1874
9821,0.1586,6,3,1,2,5,1,1530,25,1,1761
10252,0.1194,6,1,1,2,5,1,1530,25,1,1400
11012,0.2398,6,1,2,2,5,1,1530,25,0,2509
11546,0.1412,6,1,1,2,5,1,1530,25,1,1600
12213,0.1305,6,2,3,2,5,1,1530,25,0,1502
12268,0.2389,6,1,2,2,5,1,1530,25,0,2500
13266,0.1303,6,1,1,2,5,1,1530,25,0,1500
13621,0.076,6,2,1,2,5,1,1530,25,0,1000
13810,0.1194,6,2,1,2,5,1,1530,25,1,1400
13981,0.0828,6,1,1,2,5,1,1530,25,0,1063
13994,0.0814,6,1,1,2,5,1,1530,25,0,1050
14002,0.1629,6,1,2,2,5,1,1530,25,1,1800
14618,0.1303,6,2,1,2,5,1,1530,25,0,1500
14631,0.1545,6,3,1,2,5,1,1530,25,1,1723
4191,0.1689,6,3,1,2,6,1,1530,25,1,1856
6057,0.152,6,1,1,2,6,1,1530,25,0,1700
6968,0.1159,6,1,1,2,6,1,1530,25,1,1367
7234,0.1357,6,1,1,2,6,1,1530,25,1,1550
10633,0.2389,6,3,1,2,6,1,1530,25,0,2500
11791,0.0977,6,1,1,2,6,1,1530,25,0,1200
11792,0.1547,6,1,1,2,6,1,1530,25,1,1725
11880,0.1629,6,1,1,2,6,1,1530,25,0,1800
11891,0.0695,6,1,2,2,6,1,1530,25,0,940
12854,0.1194,6,1,1,2,6,1,1530,25,0,1400
13137,0.1357,6,1,1,2,6,1,1530,25,0,1550
13192,0.0573,6,1,1,2,6,1,1530,25,0,828
14213,0.152,6,2,1,2,6,1,1530,25,0,1700
10636,0.076,6,1,2,2,7,1,1530,25,0,1000
12233,0.1503,6,3,2,2,5,2,1530,25,1,1684
14612,0.1564,8,3,1,2,5,1,1575,25,1,1740
1826,0.046,4,1,1,2,6,1,1579,25,0,724
13367,0.071,4,1,5,2,2,1,1594,25,1,954
11917,0.1388,2,3,2,2,5,1,1604,25,1,1578
14625,0.0977,3,3,7,2,0,1,1607,25,0,1200
4477,0.0977,3,2,3,2,2,1,1607,25,0,1200
4572,0.1303,3,1,1,2,2,1,1607,25,1,1500
5359,0.1303,3,1,1,2,2,1,1607,25,1,1500
5487,0.1629,3,3,1,2,2,1,1607,25,0,1800
5663,0.1629,3,2,1,2,2,1,1607,25,0,1800
11027,0.076,3,3,1,2,2,1,1607,25,0,1000
11626,0.1629,3,2,1,2,2,1,1607,25,0,1800
11737,0.076,3,2,1,2,2,1,1607,25,0,1000
11909,0.1629,3,2,1,2,2,1,1607,25,0,1800
11982,0.1629,3,2,1,2,2,1,1607,25,0,1800
6477,0.177,3,3,1,2,3,1,1607,25,0,1930
10280,0.0836,3,1,1,2,3,1,1607,25,0,1070
12569,0.1371,3,3,1,2,3,1,1607,25,1,1563
12753,0.1629,3,2,1,2,3,1,1607,25,1,1800
2905,0.0608,3,3,1,2,4,1,1607,25,1,860
4235,0.1846,3,2,2,2,4,1,1607,25,1,2000
5910,0.1412,3,3,2,2,4,1,1607,25,0,1600
5956,0.1585,3,1,2,2,4,1,1607,25,0,1760
6226,0.076,3,2,1,2,4,1,1607,25,1,1000
6570,0.1303,3,1,1,2,4,1,1607,25,0,1500
7496,0.0434,3,2,1,2,4,1,1607,25,0,700
7846,0.1303,3,2,1,2,4,1,1607,25,0,1500
10297,0.1086,3,2,1,2,4,1,1607,25,0,1300
10950,0.1846,3,2,1,2,4,1,1607,25,0,2000
11594,0.2063,3,3,2,2,4,1,1607,25,0,2200
12341,0.0651,3,1,1,2,4,1,1607,25,0,900
2886,0.1629,3,3,2,2,5,1,1607,25,0,1800
5318,0.1643,3,3,1,2,5,1,1607,25,1,1813
5420,0.076,3,1,2,2,5,1,1607,25,0,1000
5814,0.1623,3,3,1,2,5,1,1607,25,1,1795
5869,0.1412,3,3,2,2,5,1,1607,25,0,1600
5948,0.1716,3,3,1,2,5,1,1607,25,1,1880
6626,0.1194,3,3,1,2,5,1,1607,25,0,1400
6978,0.1303,3,3,1,2,5,1,1607,25,0,1500
7342,0.1629,3,2,1,2,5,1,1607,25,1,1800
11219,0.076,3,3,1,2,5,1,1607,25,0,1000
11477,0.1412,3,1,1,2,5,1,1607,25,0,1600
11825,0.152,3,2,1,2,5,1,1607,25,1,1700
12234,0.1615,3,3,1,2,5,1,1607,25,1,1787
12274,0.1305,3,2,1,2,5,1,1607,25,0,1502
12275,0.1305,3,2,1,2,5,1,1607,25,0,1502
3858,0.0869,3,1,1,2,6,1,1607,25,1,1100
5539,0.0977,3,2,1,2,6,1,1607,25,1,1200
5712,0.1629,3,3,1,2,6,1,1607,25,0,1800
6171,0.1543,3,1,1,2,6,1,1607,25,1,1721
11183,0.0977,3,2,1,2,6,1,1607,25,0,1200
12064,0.1086,3,1,1,2,6,1,1607,25,0,1300
11193,0.5103,3,2,2,2,7,1,1607,25,0,5000
12323,0.1629,3,3,1,2,7,1,1607,25,0,1800
6132,0.063,2,1,1,2,5,1,1613,25,0,880
6162,0.1846,6,1,2,2,4,1,1615,25,0,2000
5084,0.1574,2,3,1,2,5,1,1629,25,0,1750
1889,0.1086,4,3,1,2,5,1,3813,25,0,1300
4600,0.152,2,1,1,1,7,0,0,36,0,1700
9846,0.1846,6,1,1,2,7,0,0,36,0,2000
12944,0.1412,2,0,0,2,0,1,0,36,0,1600
13197,0.1412,2,0,0,2,0,1,0,36,0,1600
111,0.0472,3,1,1,1,2,1,0,36,0,735
115,0.1412,3,2,2,1,2,1,0,36,0,1600
331,0.1628,2,1,2,1,2,1,0,36,1,1799
2214,0.1412,2,3,3,1,2,1,0,36,1,1600
2304,0.1239,2,1,3,1,2,1,0,36,1,1441
2585,0.1303,2,3,1,1,2,1,0,36,0,1500
2727,0.0977,2,3,3,1,2,1,0,36,0,1200
2825,0.2063,2,1,2,1,2,1,0,36,0,2200
6902,0.1846,3,2,1,1,2,1,0,36,0,2000
7039,0.1629,2,2,1,1,2,1,0,36,0,1800
7269,0.1453,6,1,3,1,2,1,0,36,1,1638
7693,0.1705,6,2,1,1,2,1,0,36,1,1870
7840,0.1534,3,3,1,1,2,1,0,36,0,1713
8259,0.0853,2,1,1,1,2,1,0,36,0,1086
8397,0.1412,2,2,1,1,2,1,0,36,1,1600
8448,0.1303,3,3,2,1,2,1,0,36,0,1500
8515,0.1412,3,3,1,1,2,1,0,36,0,1600
8635,0.114,2,2,1,1,2,1,0,36,0,1350
8648,0.152,2,1,5,1,2,1,0,36,0,1700
8689,0.1303,3,2,2,1,2,1,0,36,0,1500
8716,0.0903,3,1,1,1,2,1,0,36,1,1132
8787,0.1629,3,2,2,1,2,1,0,36,0,1800
10104,0.1846,6,1,2,1,2,1,0,36,1,2000
10445,0.1412,3,2,1,1,2,1,0,36,0,1600
11033,0.1629,3,2,7,1,2,1,0,36,0,1800
11071,0.145,2,1,7,1,2,1,0,36,1,1635
11280,0.1629,3,2,3,1,2,1,0,36,0,1800
11963,0.1412,2,2,1,1,2,1,0,36,0,1600
17,0.076,3,2,1,1,3,1,0,36,1,1000
2534,0.1086,2,3,1,1,3,1,0,36,1,1300
5171,0.1412,2,3,1,1,3,1,0,36,1,1600
6099,0.1846,6,2,2,1,3,1,0,36,1,2000
7433,0.1194,3,2,1,1,3,1,0,36,0,1400
7516,0.1629,3,2,1,1,3,1,0,36,0,1800
7760,0.1194,2,2,1,1,3,1,0,36,0,1400
8239,0.156,2,3,1,1,3,1,0,36,1,1737
8532,0.152,2,2,2,1,3,1,0,36,1,1700
8674,0.1303,2,1,1,1,3,1,0,36,0,1500
8981,0.1303,3,2,1,1,3,1,0,36,0,1500
9049,0.114,2,2,1,1,3,1,0,36,0,1350
9262,0.1846,3,2,1,1,3,1,0,36,0,2000
10160,0.1412,2,3,2,1,3,1,0,36,0,1600
10695,0.1629,3,2,7,1,3,1,0,36,0,1800
11343,0.1303,3,2,7,1,3,1,0,36,0,1500
11763,0.1117,4,1,1,2,3,1,0,36,1,1329
12021,0.1061,4,1,7,1,3,1,0,36,1,1277
13396,0.1889,4,3,2,2,3,1,0,36,1,2040
13712,0.1412,2,2,7,2,3,1,0,36,1,1600
3123,0.1303,2,3,2,1,4,1,0,36,1,1500
8179,0.1412,2,3,1,1,4,1,0,36,0,1600
9423,0.1629,3,2,0,1,4,1,0,36,0,1800
14510,0.1412,2,3,1,2,4,1,0,36,0,1600
2240,0.1412,3,1,1,1,5,1,0,36,1,1600
2649,0.1629,2,1,1,1,5,1,0,36,0,1800
2662,0.1303,2,3,1,1,5,1,0,36,1,1500
3132,0.1194,4,3,1,1,5,1,0,36,0,1400
3147,0.1629,2,1,2,1,5,1,0,36,0,1800
4305,0.1585,2,3,1,1,5,1,0,36,1,1760
4586,0.1194,2,2,1,1,5,1,0,36,1,1400
5498,0.1629,2,1,2,1,5,1,0,36,1,1800
5768,0.158,2,3,1,1,5,1,0,36,1,1755
5855,0.1625,2,3,1,1,5,1,0,36,1,1797
6028,0.1303,6,2,3,1,5,1,0,36,0,1500
6238,0.0836,6,1,3,1,5,1,0,36,1,1070
6298,0.1501,6,1,2,1,5,1,0,36,1,1682
6524,0.152,2,1,2,1,5,1,0,36,1,1700
6730,0.1657,2,1,2,1,5,1,0,36,1,1826
6939,0.1629,2,1,2,1,5,1,0,36,0,1800
7128,0.1444,3,1,1,1,5,1,0,36,1,1630
7193,0.1512,6,1,1,1,5,1,0,36,1,1693
7622,0.152,2,3,1,1,5,1,0,36,1,1700
7765,0.1629,2,1,2,1,5,1,0,36,0,1800
7776,0.1629,2,2,1,1,5,1,0,36,0,1800
7923,0.1846,3,2,1,1,5,1,0,36,0,2000
8007,0.1423,2,1,2,1,5,1,0,36,1,1611
8079,0.1303,2,1,6,1,5,1,0,36,0,1500
8093,0.0845,2,3,2,1,5,1,0,36,0,1078
8100,0.3257,3,0,0,1,5,1,0,36,0,3300
8176,0.152,2,2,1,1,5,1,0,36,1,1700
8331,0.1194,2,2,1,1,5,1,0,36,0,1400
8348,0.1564,6,1,2,1,5,1,0,36,1,1740
8507,0.1478,2,1,2,1,5,1,0,36,1,1661
8605,0.1412,2,3,1,1,5,1,0,36,0,1600
8651,0.1629,2,1,6,1,5,1,0,36,1,1800
8852,0.1846,3,2,1,1,5,1,0,36,0,2000
8903,0.152,6,2,2,1,5,1,0,36,1,1700
9440,0.1485,4,1,2,1,5,1,0,36,1,1668
9508,0.1303,4,2,1,1,5,1,0,36,1,1500
9583,0.1846,3,2,7,1,5,1,0,36,0,2000
10094,0.1336,4,1,7,1,5,1,0,36,0,1530
10239,0.1198,4,3,1,1,5,1,0,36,1,1403
10321,0.1303,2,2,7,1,5,1,0,36,0,1500
10344,0.1412,2,2,7,1,5,1,0,36,0,1600
10393,0.1357,2,1,2,1,5,1,0,36,0,1550
10690,0.1584,3,3,1,2,5,1,0,36,1,1759
11010,0.2389,2,1,2,2,5,1,0,36,0,2500
12122,0.1412,2,3,1,1,5,1,0,36,0,1600
12142,0.1412,4,2,2,1,5,1,0,36,1,1600
12455,0.1357,2,2,1,2,5,1,0,36,0,1550
12953,0.1412,2,3,2,2,5,1,0,36,0,1600
13095,0.1412,2,3,2,2,5,1,0,36,0,1600
13508,0.1412,4,2,1,2,5,1,0,36,1,1600
14364,0.086,3,1,1,2,5,1,0,36,0,1092
14684,0.1754,2,1,1,2,5,1,0,36,0,1915
4284,0.1194,2,3,3,1,6,1,0,36,0,1400
9044,0.1303,6,3,3,1,6,1,0,36,1,1500
9058,0.2045,4,1,2,1,6,1,0,36,1,2183
2602,0.1385,2,3,2,1,7,1,0,36,0,1576
9328,0.1412,4,2,3,1,7,1,0,36,1,1600
9367,0.152,6,2,1,1,7,1,0,36,1,1700
9708,0.1303,4,1,1,2,7,1,0,36,0,1500
9876,0.1709,4,1,1,1,7,1,0,36,1,1874
10365,0.1303,2,2,1,1,7,1,0,36,0,1500
11553,0.1746,4,2,2,1,7,1,0,36,1,1908
13185,0.1403,2,3,2,2,7,1,0,36,1,1592
14396,0.1737,3,1,2,2,7,1,0,36,0,1900
7497,0.1235,3,3,1,1,2,2,0,36,1,1437
7518,0.1504,2,1,1,1,2,2,0,36,1,1685
11100,0.1705,4,1,2,1,2,2,0,36,1,1870
12914,0.1629,3,1,2,2,2,2,0,36,1,1800
5122,0.1535,4,1,1,1,3,2,0,36,1,1714
2451,0.0543,4,1,1,1,5,3,0,36,0,800
2325,0.1712,4,1,2,1,7,3,0,36,0,1877
12065,0.1412,2,3,1,2,2,1,174,36,0,1600
5837,0.1412,4,2,1,2,3,1,174,36,1,1600
8405,0.1303,2,1,2,2,3,1,174,36,0,1500
10856,0.1303,2,2,1,2,3,1,174,36,0,1500
12887,0.139,2,2,7,2,3,1,174,36,1,1580
9396,0.1466,2,3,1,2,4,1,174,36,0,1650
7562,0.1638,2,1,1,2,5,1,174,36,1,1809
8414,0.0845,2,1,2,2,5,1,174,36,1,1078
10601,0.0812,2,1,1,2,5,1,174,36,0,1048
13088,0.0977,2,2,1,2,5,1,174,36,0,1200
13316,0.1629,2,2,1,2,5,1,174,36,0,1800
5437,0.0651,2,1,2,2,7,1,174,36,0,900
8105,0.0651,2,1,1,2,7,1,174,36,0,900
8186,0.0651,2,1,2,2,7,1,174,36,0,900
13930,0.1303,2,3,4,2,5,2,174,36,0,1500
12193,0.1618,2,3,1,2,5,1,1482,36,1,1790
7806,0.2172,4,1,1,2,7,1,1484,36,0,2300
9392,0.076,4,1,1,2,7,1,1484,36,0,1000
14622,0.0706,3,3,1,2,0,1,1491,36,0,950
12515,0.1629,3,3,2,2,4,1,1491,36,0,1800
6335,0.152,3,2,1,2,5,1,1491,36,0,1700
11831,0.1629,4,2,1,2,0,1,1508,36,0,1800
1029,0.0977,4,3,1,2,2,1,1508,36,0,1200
1085,0.1303,4,2,2,2,2,1,1508,36,1,1500
1366,0.0526,4,1,1,2,2,1,1508,36,0,784
2066,0.046,4,1,1,2,2,1,1508,36,0,724
4764,0.1357,4,2,1,2,2,1,1508,36,1,1550
5273,0.1412,4,1,1,2,2,1,1508,36,1,1600
5349,0.0841,4,1,1,2,2,1,1508,36,0,1075
6223,0.0869,6,1,1,2,2,1,1508,36,0,1100
6351,0.2389,4,2,5,2,2,1,1508,36,1,2500
6363,0.1303,4,2,1,2,2,1,1508,36,0,1500
6475,0.076,4,1,1,2,2,1,1508,36,0,1000
6940,0.1629,4,3,1,2,2,1,1508,36,0,1800
6957,0.0986,4,1,1,2,2,1,1508,36,1,1208
7147,0.0617,4,1,1,2,2,1,1508,36,0,868
7600,0.1623,4,3,1,2,2,1,1508,36,1,1795
8104,0.2289,4,1,1,2,2,1,1508,36,1,2408
8256,0.1846,4,2,1,2,2,1,1508,36,1,2000
8282,0.0977,4,2,2,2,2,1,1508,36,0,1200
9741,0.0651,4,1,2,2,2,1,1508,36,0,900
13788,0.1629,4,2,1,2,2,1,1508,36,0,1800
1377,0.1194,4,2,2,2,3,1,1508,36,1,1400
3433,0.1574,4,1,1,2,3,1,1508,36,1,1750
4155,0.0977,4,3,2,2,3,1,1508,36,1,1200
5108,0.1303,4,3,1,2,3,1,1508,36,1,1500
5953,0.0977,4,1,1,2,3,1,1508,36,1,1200
6657,0.1303,4,1,1,2,3,1,1508,36,1,1500
6809,0.2063,4,1,1,2,3,1,1508,36,1,2200
6990,0.1954,4,1,6,2,3,1,1508,36,1,2100
7027,0.1846,4,1,1,2,3,1,1508,36,1,2000
7659,0.1846,4,2,1,2,3,1,1508,36,1,2000
8442,0.156,4,3,1,2,3,1,1508,36,1,1737
9544,0.1116,4,1,2,2,3,1,1508,36,1,1328
14723,0.1412,4,1,6,2,3,1,1508,36,0,1600
1026,0.0543,4,1,1,2,4,1,1508,36,1,800
3745,0.1303,4,2,1,2,4,1,1508,36,1,1500
4954,0.1303,4,1,2,2,4,1,1508,36,1,1500
