id,rendaMediaNormalizada,ugb_id,rendaTipo,estadoCivil,origem,escolaridade,tipoCliente,cidade_id,Idade,Aprovado,rendaMedia
2439,0.1629,6,1,3,2,6,1,1530,?,0,1800
2440,0.1846,2,1,2,1,6,1,0,32,0,2000
2441,0.1382,6,3,1,2,6,1,1530,27,1,1573
2442,0.1466,6,3,1,2,6,1,1530,?,1,1650
2443,0.1412,6,1,1,2,5,1,1530,?,1,1600
2444,0.0554,6,1,4,2,5,1,1530,?,0,810
2445,0.1303,2,2,1,2,7,1,1484,?,0,1500
2446,0.1865,6,1,2,2,5,1,1530,?,0,2018
2447,0.0465,6,2,1,2,6,1,1530,?,0,728
2448,0.1255,6,2,4,2,2,1,1530,?,0,1456
2449,0.1303,6,3,2,2,4,1,1530,?,1,1500
2450,0.0795,6,1,1,2,5,1,1530,?,1,1032
2451,0.0543,4,1,1,1,5,3,0,36,0,800
2452,0.0465,6,2,4,2,5,1,1530,?,0,728
2453,0.0543,6,2,2,2,5,1,1530,?,0,800
2454,0.0597,6,1,2,2,5,1,1530,?,0,850
2455,0.1194,6,1,2,2,7,1,1530,?,0,1400
2456,0.1602,2,3,2,1,5,1,0,30,0,1775
2457,0.1461,4,3,1,1,3,2,0,45,1,1646
2458,0.1303,2,3,2,1,5,0,0,27,0,1500
2459,0.1933,6,1,3,2,5,1,1530,?,0,2080
2460,0.0543,6,2,1,2,2,1,1530,?,0,800
2461,0.1737,6,1,2,2,6,1,1530,?,1,1900
2462,0.0543,6,1,2,2,2,1,1530,?,0,800
2463,0.1385,2,3,1,1,5,1,0,26,1,1576
2464,0.1194,6,1,1,2,6,1,1530,27,0,1400
2465,0.1520,6,1,2,2,4,1,1530,?,1,1700
2466,0.1629,6,1,2,2,3,1,1530,?,0,1800
2467,0.1303,6,1,1,2,5,1,1530,29,1,1500
2468,0.0760,2,3,1,2,4,1,1508,?,0,1000
2469,0.1846,2,1,4,2,6,1,0,?,0,2000
2470,0.0738,6,1,1,2,6,1,1530,41,1,980
2471,0.1388,6,1,1,2,7,1,1615,26,1,1578
2472,0.0977,6,3,2,2,4,1,1530,?,0,1200
2473,0.1167,3,1,1,1,2,2,0,32,1,1375
2474,0.1933,6,1,2,2,7,1,1530,?,0,2080
2475,0.0530,6,1,1,2,7,1,1530,?,0,788
2476,0.0521,6,1,2,2,5,1,1530,?,0,780
2477,0.1846,6,1,3,2,6,1,1530,?,0,2000
2478,0.1303,2,3,1,1,4,1,0,30,0,1500
2479,0.1140,2,1,1,1,5,1,0,32,0,1350
2480,0.1846,6,1,1,2,5,1,1580,?,0,2000
2481,0.1412,2,2,3,1,7,1,0,54,1,1600
2482,0.1587,2,1,2,1,3,1,0,28,1,1762
2483,0.1303,2,3,1,1,2,1,0,40,1,1500
2484,0.0531,2,2,1,2,6,1,174,?,0,789
2485,0.0706,6,1,1,2,7,1,1530,?,1,950
2486,0.0530,6,1,1,2,2,1,1530,?,0,788
2487,0.1846,6,1,2,2,7,1,1530,?,0,2000
2488,0.1140,2,1,3,1,3,1,0,32,0,1350
2489,0.0521,2,1,3,2,6,1,1530,?,0,780
2490,0.0760,6,1,1,2,6,1,1530,?,0,1000
2491,0.1152,2,1,1,1,2,1,0,34,1,1361
2492,0.1412,2,1,1,1,2,1,0,32,1,1600
2493,0.1520,6,1,3,2,6,1,1530,57,1,1700
2494,0.1086,2,1,4,1,2,1,0,62,0,1300
2495,0.1520,2,1,2,1,2,1,0,47,0,1700
2496,0.1846,6,3,1,2,6,1,1530,?,0,2000
2497,0.0977,6,3,1,2,7,1,1530,30,1,1200
2498,0.1846,6,1,3,2,2,1,1530,?,1,2000
2499,0.1194,6,3,2,2,5,1,1530,?,0,1400
2500,0.0588,6,1,1,2,7,1,1530,?,1,842
2501,0.1194,2,3,1,1,5,1,0,38,0,1400
2502,0.1527,2,3,1,1,2,1,0,?,0,1706
2503,0.0777,6,1,2,2,5,1,1530,29,1,1016
2504,0.0797,6,1,1,2,7,1,1530,?,1,1034
2505,0.1194,2,1,2,1,7,1,0,31,1,1400
2506,0.0651,6,1,1,2,6,1,1530,?,0,900
2507,0.0543,2,2,1,2,5,1,1508,?,0,800
2508,0.1846,2,1,3,2,2,1,1508,?,0,2000
2509,0.1419,2,3,1,1,3,1,0,32,1,1607
2510,0.1412,2,2,1,1,3,1,0,44,1,1600
2511,0.1303,6,1,5,2,2,1,1486,?,0,1500
2512,0.0977,6,1,2,2,7,1,1530,?,0,1200
2513,0.0760,6,1,3,2,5,1,1530,?,0,1000
2514,0.1303,4,3,1,1,5,1,0,46,0,1500
2515,0.0669,3,1,2,1,5,1,0,28,1,916
2516,0.1068,2,1,2,1,2,1,0,35,1,1284
2517,0.0977,6,1,2,2,4,1,1530,?,0,1200
2518,0.1303,3,1,1,1,6,3,0,32,1,1500
2519,0.1114,2,3,1,1,4,1,0,27,1,1326
2520,0.1385,2,3,3,1,5,1,0,50,1,1576
2521,0.0980,2,1,1,1,3,1,0,30,0,1203
2522,0.1246,6,1,1,2,7,1,1530,37,1,1448
2523,0.0980,2,1,1,1,2,1,0,34,1,1203
2524,0.1048,6,3,1,2,7,1,1503,35,1,1265
2525,0.1303,2,3,1,1,6,1,0,26,0,1500
2526,0.1303,6,1,3,2,2,1,1530,?,0,1500
2527,0.1107,2,1,1,1,5,1,0,49,0,1320
2528,0.1846,6,3,1,2,7,1,1603,?,0,2000
2529,0.1846,6,3,1,2,7,1,1530,?,0,2000
2530,0.1520,2,2,1,1,3,1,0,29,1,1700
2531,0.1303,2,2,2,1,3,1,0,30,0,1500
2532,0.0760,6,1,1,2,7,1,1530,?,0,1000
2533,0.1412,4,2,1,1,7,1,0,37,1,1600
2534,0.1086,2,3,1,1,3,1,0,36,1,1300
2535,0.1737,4,1,1,1,5,1,0,61,1,1900
2536,0.0760,6,2,2,2,7,1,1530,?,0,1000
2537,0.1086,2,1,1,1,5,1,0,31,0,1300
2538,0.1412,2,2,2,1,4,1,0,37,1,1600
2539,0.1629,6,1,2,2,5,1,1530,29,1,1800
2540,0.1303,6,1,2,2,2,1,1530,28,1,1500
2541,0.1846,6,1,2,2,5,1,1530,?,1,2000
2542,0.1086,2,1,3,1,2,1,0,40,0,1300
2543,0.0775,6,1,1,2,6,1,1530,?,1,1014
2544,0.0977,6,3,1,2,6,1,1530,?,0,1200
2545,0.1385,2,3,1,1,6,1,0,32,1,1576
2546,0.1124,2,3,1,1,7,1,0,49,1,1335
2547,0.1412,2,2,1,1,2,1,0,46,1,1600
2548,0.1613,4,1,1,1,4,1,0,35,1,1786
2549,0.1412,2,1,2,1,2,1,0,39,0,1600
2550,0.1303,2,3,2,1,4,1,0,35,0,1500
2551,0.0923,2,1,2,1,5,1,0,30,1,1150
2552,0.1412,2,1,2,1,2,1,0,28,0,1600
2553,0.1412,2,3,2,1,5,1,0,30,0,1600
2554,0.1707,2,1,1,1,5,1,0,32,1,1872
2555,0.1096,2,3,2,1,5,1,0,37,1,1309
2556,0.1846,6,3,1,2,7,1,1530,?,0,2000
2557,0.0651,6,1,1,2,6,1,1534,?,0,900
2558,0.1303,2,2,5,2,3,1,174,35,1,1500
2559,0.1412,6,1,1,2,6,1,1530,?,1,1600
2560,0.1086,6,1,2,2,7,1,1530,?,0,1300
2561,0.0521,2,3,1,2,5,1,1508,?,0,780
2562,0.0814,2,1,2,2,5,1,1508,?,0,1050
2563,0.1412,6,1,1,2,5,1,1530,?,1,1600
2564,0.1442,2,1,2,1,4,1,0,43,0,1628
2565,0.0760,6,1,4,2,5,1,1530,?,0,1000
2566,0.1537,6,1,2,2,7,1,1530,?,0,1716
2567,0.1629,6,2,1,2,7,1,1530,?,0,1800
2568,0.1086,2,3,1,1,2,0,0,33,0,1300
2569,0.1231,2,3,2,2,4,1,174,30,1,1434
2570,0.1303,6,1,1,2,5,1,1530,?,0,1500
2571,0.0773,4,1,1,1,5,1,0,25,1,1012
2572,0.1414,4,3,2,1,5,0,0,37,0,1602
2573,0.1485,2,1,1,1,5,1,0,43,1,1668
2574,0.1520,6,1,2,2,3,1,1530,36,1,1700
2575,0.0530,2,1,5,2,4,1,3830,?,0,788
2576,0.1150,2,3,1,1,4,1,0,40,1,1359
2577,0.1412,6,3,2,2,5,1,1530,33,1,1600
2578,0.1846,6,1,2,2,5,1,1551,?,0,2000
2579,0.0530,6,1,1,2,5,1,1530,?,0,788
2580,0.1494,6,1,1,2,6,1,1503,?,1,1676
2581,0.0543,2,1,1,2,2,1,1508,?,0,800
2582,0.1397,4,1,3,1,5,0,0,46,1,1587
2583,0.1303,6,3,1,2,4,1,1504,?,1,1500
2584,0.1412,2,3,3,1,7,1,0,38,0,1600
2585,0.1303,2,3,1,1,2,1,0,36,0,1500
2586,0.1194,2,3,2,1,2,1,0,?,0,1400
2587,0.1412,2,2,2,1,2,1,0,?,0,1600
2588,0.1385,2,3,1,1,2,1,0,49,1,1576
2589,0.1086,2,3,1,1,1,1,0,34,0,1300
2590,0.1086,2,3,1,1,7,1,0,?,0,1300
2591,0.1194,2,3,2,1,7,1,0,?,0,1400
2592,0.1194,2,3,1,1,3,1,0,?,0,1400
2593,0.1412,2,1,2,1,2,1,0,?,0,1600
2594,0.1303,2,2,1,1,5,1,0,37,1,1500
2595,0.1450,2,1,2,1,5,1,0,30,1,1635
2596,0.1412,2,3,1,1,5,1,0,?,0,1600
2597,0.1086,2,2,1,1,6,1,0,22,1,1300
2598,0.1412,2,2,1,1,2,1,0,?,0,1600
2599,0.1415,2,3,1,1,2,1,0,47,1,1603
2600,0.1092,2,3,2,1,2,1,0,37,1,1306
2601,0.1409,2,1,1,1,2,1,0,29,1,1598
2602,0.1385,2,3,2,1,7,1,0,36,0,1576
2603,0.1846,2,1,2,1,5,1,0,35,0,2000
2604,0.1451,2,3,1,1,5,1,0,28,1,1636
2605,0.1099,2,1,1,1,4,1,0,23,1,1312
2606,0.0869,2,1,2,1,5,1,0,25,0,1100
2607,0.1303,2,1,1,1,2,1,0,?,0,1500
2608,0.1409,2,1,2,1,3,1,0,30,1,1598
2609,0.0977,2,1,1,1,2,1,0,47,0,1200
2610,0.1430,2,3,1,1,5,1,0,32,1,1617
2611,0.1194,2,1,2,1,6,1,0,34,0,1400
2612,0.0912,2,1,2,2,5,1,1508,?,0,1140
2613,0.1034,6,1,2,2,5,1,1508,?,0,1252
2614,0.1412,6,3,2,2,5,1,1530,?,1,1600
2615,0.1629,2,2,1,1,5,1,0,26,1,1800
2616,0.1564,2,1,1,1,5,1,0,34,1,1740
2617,0.2172,2,1,2,1,5,1,0,?,0,2300
2618,0.1194,2,2,2,1,3,1,0,31,0,1400
2619,0.1303,2,2,1,1,2,1,0,28,0,1500
2620,0.1412,6,1,1,2,7,1,1530,?,1,1600
2621,0.0955,2,1,3,1,2,1,0,46,0,1180
2622,0.1846,6,1,1,2,7,1,1530,?,0,2000
2623,0.1520,6,1,2,2,5,1,1530,24,1,1700
2624,0.1412,6,1,1,2,5,1,1530,25,1,1600
2625,0.1194,2,3,3,2,7,1,1508,?,0,1400
2626,0.1303,2,1,1,2,2,1,1508,?,0,1500
2627,0.1412,2,2,1,1,5,1,0,45,1,1600
2628,0.1629,2,1,2,1,5,1,0,28,0,1800
2629,0.0760,2,3,5,2,5,1,1508,?,0,1000
2630,0.0977,4,1,1,1,5,3,0,47,1,1200
2631,0.0588,6,1,1,2,6,1,1530,?,1,842
2632,0.1412,2,1,2,1,5,1,0,34,0,1600
2633,0.1303,2,3,2,1,5,1,0,40,0,1500
2634,0.1194,2,2,5,1,5,1,0,54,1,1400
2635,0.1303,2,3,1,2,4,1,1508,?,0,1500
2636,0.0869,4,1,1,1,5,1,0,39,1,1100
2637,0.1518,2,1,2,1,5,1,0,57,0,1698
2638,0.1629,2,2,2,2,5,1,1508,?,0,1800
2639,0.1954,2,1,1,2,5,1,174,?,0,2100
2640,0.1303,6,2,1,2,7,1,1530,35,1,1500
2641,0.1207,2,3,2,1,3,1,0,29,1,1412
2642,0.1412,2,2,1,1,4,1,0,24,0,1600
2643,0.1317,2,3,1,1,3,1,0,32,1,1513
2644,0.0530,2,1,1,1,2,1,0,26,0,788
2645,0.1629,2,2,1,1,4,1,0,26,1,1800
2646,0.1372,2,3,1,1,5,1,0,25,1,1564
2647,0.1192,2,1,1,2,6,1,174,?,0,1398
2648,0.1628,2,1,1,2,7,1,174,?,0,1799
2649,0.1629,2,1,1,1,5,1,0,36,0,1800
2650,0.1303,2,3,3,1,4,1,0,57,0,1500
2651,0.1194,6,1,1,2,5,1,1530,?,0,1400
2652,0.1086,2,1,2,1,2,1,0,65,0,1300
2653,0.1089,2,1,1,1,4,1,0,25,1,1303
2654,0.1303,2,3,1,1,5,1,0,25,0,1500
2655,0.1303,2,2,3,1,2,0,0,59,0,1500
2656,0.1412,2,1,1,1,2,0,0,50,0,1600
2657,0.1194,2,2,1,1,3,1,0,35,0,1400
2658,0.0530,6,1,2,2,2,1,1530,?,0,788
2659,0.1346,2,1,2,1,5,1,0,28,0,1540
2660,0.0977,2,1,1,1,5,1,0,31,0,1200
2661,0.0530,6,1,2,2,6,1,1530,36,1,788
2662,0.1303,2,3,1,1,5,1,0,36,1,1500
2663,0.1621,2,3,2,1,2,2,0,37,1,1793
2664,0.1206,2,3,1,1,5,1,0,57,1,1411
2665,0.1062,2,1,1,1,3,1,0,37,1,1278
2666,0.0856,6,1,1,2,6,1,1530,?,1,1088
2667,0.1385,6,3,2,2,3,1,1530,?,1,1576
2668,0.0977,2,1,1,2,5,1,1596,?,0,1200
2669,0.1086,2,3,1,1,5,1,0,25,0,1300
2670,0.0530,6,1,1,2,5,1,1530,40,1,788
2671,0.1412,2,1,2,1,7,1,0,56,1,1600
2672,0.1194,2,2,1,1,5,1,0,?,1,1400
2673,0.1042,6,1,1,2,5,1,1530,28,1,1260
2674,0.0821,6,1,1,2,6,1,1530,31,1,1056
2675,0.1412,2,3,1,1,5,1,0,32,0,1600
2676,0.1412,2,2,1,2,6,1,174,?,0,1600
2677,0.1194,2,1,3,2,7,1,174,?,0,1400
2678,0.1303,2,1,1,1,3,1,0,33,0,1500
2679,0.1412,2,1,1,1,2,1,0,44,0,1600
2680,0.1412,2,2,1,1,2,1,0,48,1,1600
2681,0.1451,2,1,2,1,3,1,0,29,1,1636
2682,0.0635,6,1,1,2,6,1,1530,31,1,885
2683,0.1629,6,1,1,2,6,1,1530,28,1,1800
2684,0.1737,6,1,1,2,5,1,1530,32,1,1900
2685,0.1227,6,1,1,2,7,1,1530,?,0,1430
2686,0.1292,2,3,1,2,7,1,174,32,1,1490
2687,0.1567,2,3,2,1,2,1,0,45,1,1743
2688,0.1213,2,1,5,1,5,1,0,41,1,1417
2689,0.1106,2,1,1,1,4,1,0,27,1,1319
2690,0.1412,2,3,1,1,4,1,0,23,0,1600
2691,0.1303,6,1,2,2,5,1,1530,?,0,1500
2692,0.1629,2,3,2,2,5,1,174,?,0,1800
2693,0.1412,2,1,2,2,4,1,174,?,0,1600
2694,0.1526,6,1,1,1,7,1,0,28,1,1705
2695,0.1090,2,3,1,1,5,1,0,26,1,1304
2696,0.1846,6,1,1,2,5,1,1530,?,1,2000
2697,0.1520,6,1,1,2,7,1,1530,?,1,1700
2698,0.1447,2,1,1,1,4,1,0,24,1,1633
2699,0.1303,2,1,1,1,2,1,0,55,0,1500
2700,0.1303,2,1,1,1,7,1,0,32,1,1500
2701,0.0760,6,1,2,2,5,1,1530,?,1,1000
2702,0.1303,2,1,1,2,5,1,1508,?,0,1500
2703,0.0760,2,1,1,2,6,1,1508,?,0,1000
2704,0.1412,2,1,2,2,6,1,174,?,0,1600
2705,0.1194,6,3,1,2,6,1,1530,?,1,1400
2706,0.1629,2,2,1,1,3,1,0,38,0,1800
2707,0.1412,2,2,5,1,2,1,0,57,0,1600
2708,0.1129,2,3,1,1,4,1,0,29,1,1340
2709,0.1626,2,3,1,1,4,1,0,38,1,1798
2710,0.1629,2,1,1,1,4,1,0,41,0,1800
2711,0.1167,2,1,2,1,4,2,0,34,1,1375
2712,0.1246,2,1,1,1,5,1,0,30,1,1448
2713,0.0869,2,1,3,1,2,1,0,46,0,1100
2714,0.1440,2,3,1,1,5,1,0,27,1,1626
2715,0.1412,2,2,1,1,2,1,0,40,1,1600
2716,0.1412,2,3,2,1,2,1,0,45,0,1600
2717,0.1290,2,2,2,2,6,1,174,38,1,1488
2718,0.1303,6,1,1,2,4,1,1530,28,1,1500
2719,0.1629,2,3,5,2,7,1,174,?,0,1800
2720,0.1430,2,3,1,1,6,1,0,32,1,1617
2721,0.1275,6,1,2,2,7,1,1530,?,0,1474
2722,0.1303,6,1,1,2,5,1,1530,23,1,1500
2723,0.1303,6,2,1,2,5,1,1530,?,0,1500
2724,0.1333,2,3,1,1,4,1,0,25,1,1528
2725,0.0869,2,1,1,1,3,1,0,29,0,1100
2726,0.1290,2,3,1,1,2,1,0,27,1,1488
2727,0.0977,2,3,3,1,2,1,0,36,0,1200
2728,0.1412,2,2,1,1,2,1,0,49,0,1600
2729,0.1245,2,1,1,1,5,1,0,9,0,1447
2730,0.0530,6,1,2,2,5,1,1530,?,0,788
2731,0.1240,6,2,7,2,3,1,1530,34,1,1442
2732,0.1303,2,2,3,1,2,1,0,38,1,1500
2733,0.1846,6,1,1,2,6,1,1530,45,1,2000
2734,0.1629,2,1,1,2,4,1,1508,22,0,1800
2735,0.1846,6,1,1,2,5,1,1530,24,1,2000
2736,0.1001,6,1,1,2,7,1,1530,27,0,1222
2737,0.1523,6,3,2,1,5,0,0,26,1,1703
2738,0.1483,6,3,2,1,2,1,0,60,1,1666
2739,0.1602,6,1,2,1,5,0,0,39,1,1775
2740,0.0521,6,0,0,1,0,0,0,?,1,780
2741,0.1303,6,0,0,1,0,0,0,?,0,1500
2742,0.1249,6,0,0,1,0,0,0,?,0,1450
2743,0.1954,6,0,0,1,0,0,0,33,1,2100
2744,0.0413,6,0,0,1,0,1,0,26,1,680
2745,0.1669,6,1,1,1,7,0,0,30,1,1837
2746,0.0977,6,0,0,1,0,0,0,?,0,1200
2747,0.1491,6,0,0,1,5,0,0,30,1,1673
2748,0.1629,6,0,0,1,0,0,0,?,1,1800
2749,0.0787,6,0,0,1,0,0,0,?,1,1025
2750,0.1194,6,0,0,1,0,0,0,?,0,1400
2751,0.1436,6,1,1,1,0,0,0,33,1,1623
2752,0.0977,6,0,0,1,0,0,0,?,0,1200
2753,0.1466,6,1,1,1,7,0,0,37,1,1650
2754,0.1303,6,0,0,1,0,0,0,?,0,1500
2755,0.1412,6,1,2,1,2,0,0,44,1,1600
2756,0.1364,6,1,1,1,5,0,0,25,1,1556
2757,0.1629,6,2,2,1,5,0,0,28,1,1800
2758,0.1303,6,0,0,1,0,0,0,?,0,1500
2759,0.0825,6,0,0,1,0,0,0,38,1,1060
2760,0.1191,6,1,1,1,5,0,0,59,0,1397
2761,0.1303,6,1,2,1,5,0,0,26,1,1500
2762,0.1249,6,0,0,1,0,0,0,?,1,1450
2763,0.1303,6,0,0,1,0,0,0,?,0,1500
2764,0.0460,6,0,0,1,0,1,0,33,1,724
2765,0.0460,6,0,0,1,0,0,0,?,1,724
2766,0.1303,6,1,1,1,5,1,0,25,1,1500
2767,0.0775,6,0,0,1,0,0,0,?,0,1014
2768,0.0460,6,0,0,1,0,0,0,?,1,724
2769,0.1249,6,0,0,1,0,0,0,?,1,1450
2770,0.1392,6,3,1,1,5,0,0,33,1,1582
2771,0.0869,6,0,0,1,0,0,0,?,0,1100
2772,0.0760,6,0,0,1,0,0,0,?,0,1000
2773,0.1454,6,1,3,1,5,1,0,27,1,1639
2774,0.1629,6,0,0,1,0,0,0,?,0,1800
2775,0.0460,6,0,0,1,0,0,0,29,1,724
2776,0.0460,6,0,0,1,0,0,0,?,1,724
2777,0.1086,6,0,0,1,0,0,0,?,0,1300
2778,0.1249,6,0,0,1,0,0,0,?,0,1450
2779,0.0460,6,0,0,1,0,0,0,?,0,724
2780,0.0664,6,0,0,1,0,0,0,?,1,912
2781,0.1412,6,0,0,1,0,0,0,?,1,1600
2782,0.0869,6,0,0,1,0,0,0,?,1,1100
2783,0.0543,6,0,0,1,0,0,0,?,0,800
2784,0.1303,6,1,1,1,5,0,0,30,0,1500
2785,0.1329,6,0,0,1,0,0,0,?,0,1524
2786,0.1249,6,0,0,1,0,0,0,?,1,1450
2787,0.1303,6,0,0,1,0,0,0,?,1,1500
2788,0.2069,6,1,7,1,5,1,0,55,1,2206
2789,0.0651,6,0,0,1,0,0,0,?,1,900
2790,0.1520,6,2,2,1,5,0,0,34,0,1700
2791,0.0460,6,0,0,1,0,0,0,?,0,724
2792,0.1954,6,0,0,1,0,0,0,?,0,2100
2793,0.1303,6,0,0,1,0,0,0,24,0,1500
2794,0.0483,6,0,0,1,0,0,0,?,0,745
2795,0.1240,6,1,1,1,5,0,0,34,1,1442
2796,0.1303,6,0,0,1,0,0,0,?,1,1500
2797,0.0460,6,0,0,1,0,0,0,?,0,724
2798,0.1412,6,0,0,1,0,0,0,?,0,1600
2799,0.1086,6,0,0,1,0,0,0,?,0,1300
2800,0.0922,6,0,0,1,0,0,0,?,1,1149
2801,0.0489,6,0,0,1,0,0,0,?,0,750
2802,0.0460,6,0,0,1,0,0,0,?,0,724
2803,0.0460,6,0,0,1,0,0,0,?,1,724
2804,0.1598,6,1,2,1,5,0,0,41,1,1772
2805,0.0977,6,0,0,1,0,0,0,31,1,1200
2806,0.0977,6,0,0,1,0,0,0,39,1,1200
2807,0.1249,6,1,2,1,5,0,0,27,1,1450
2808,0.1412,6,0,0,1,0,0,0,?,0,1600
2809,0.1629,6,0,0,1,0,0,0,?,1,1800
2810,0.1412,6,0,0,1,0,1,0,39,1,1600
2811,0.0460,6,0,0,1,0,0,0,?,1,724
2812,0.1385,6,2,1,1,5,0,0,27,1,1576
2813,0.0543,6,1,0,1,0,1,0,31,1,800
2814,0.1385,6,1,3,1,5,0,0,41,1,1576
2815,0.1249,6,0,0,1,0,0,0,?,1,1450
2816,0.1303,6,1,2,1,5,0,0,27,1,1500
2817,0.1240,6,1,7,1,5,1,0,42,1,1442
2818,0.1303,6,0,0,1,0,0,0,?,1,1500
2819,0.1303,6,0,0,1,0,1,0,37,0,1500
2820,0.0460,6,0,0,1,0,0,0,?,1,724
2821,0.1144,6,0,0,1,0,0,0,?,1,1354
2822,0.1412,2,2,1,1,5,1,0,43,0,1600
2823,0.0760,2,2,2,1,5,1,0,57,0,1000
2824,0.1086,2,1,1,1,3,1,0,31,0,1300
2825,0.2063,2,1,2,1,2,1,0,36,0,2200
2826,0.1412,2,1,1,1,3,1,0,31,1,1600
2827,0.1397,6,1,1,2,7,1,1530,30,1,1587
2828,0.0527,6,1,1,2,5,1,1530,33,1,785
2829,0.1346,2,3,1,1,5,1,0,31,1,1540
2830,0.0977,6,1,1,2,5,1,1530,?,1,1200
2831,0.1520,3,1,1,2,7,1,1607,?,0,1700
2832,0.0530,3,1,1,2,5,1,1607,?,0,788
2833,0.0581,3,1,1,2,5,1,1607,?,0,835
2834,0.0760,3,3,1,2,5,1,1607,?,1,1000
2835,0.1303,3,2,1,2,2,1,1607,?,0,1500
2836,0.0530,3,2,1,2,5,1,1491,23,0,788
2837,0.1629,3,1,1,2,5,1,1607,?,0,1800
2838,0.0543,3,1,1,2,3,1,1607,?,1,800
2839,0.1792,3,1,1,2,7,1,1607,?,0,1950
2840,0.1520,3,1,1,2,2,1,1607,?,0,1700
2841,0.1303,3,2,1,2,5,1,1607,34,1,1500
2842,0.0575,3,1,1,2,7,1,1607,?,0,830
2843,0.0530,3,2,1,2,2,1,1607,?,1,788
2844,0.0530,3,1,1,2,2,1,1607,?,1,788
2845,0.1542,3,3,1,2,5,1,1607,?,0,1720
2846,0.1520,3,1,1,2,5,1,1607,32,1,1700
2847,0.1846,3,1,2,2,5,1,1636,?,0,2000
2848,0.1846,3,3,2,2,2,1,1607,?,0,2000
2849,0.0869,3,1,1,2,3,1,1607,?,0,1100
2850,0.1412,3,3,1,2,5,1,1194,?,1,1600
2851,0.1846,3,3,3,2,3,1,1607,?,0,2000
2852,0.0869,3,2,1,2,5,1,1607,?,0,1100
2853,0.1846,3,1,1,2,7,1,1607,?,0,2000
2854,0.1846,3,3,2,2,5,1,1607,29,0,2000
2855,0.1846,3,2,1,2,2,1,1607,?,0,2000
2856,0.0717,3,1,1,2,2,1,1607,?,0,960
2857,0.1629,3,2,2,2,4,1,1528,?,0,1800
2858,0.1846,3,2,1,2,4,1,1636,?,0,2000
2859,0.0662,3,1,1,2,5,1,1607,21,0,910
2860,0.0530,3,1,1,2,2,1,1607,27,0,788
2861,0.1846,3,1,1,2,2,1,1607,?,0,2000
2862,0.1546,3,1,2,2,7,1,1607,39,1,1724
2863,0.1086,3,2,1,2,2,1,1607,?,0,1300
2864,0.0863,3,1,2,2,2,1,1607,?,0,1095
2865,0.0760,3,2,1,2,2,1,1607,?,0,1000
2866,0.1498,3,1,3,2,4,1,1607,34,1,1680
2867,0.1792,3,2,2,2,2,1,1607,?,0,1950
2868,0.1846,3,2,1,2,5,1,1607,?,0,2000
2869,0.1954,3,1,1,2,4,1,1607,?,0,2100
2870,0.1846,3,2,1,2,6,1,1607,?,1,2000
2871,0.1640,3,1,1,2,6,1,1607,?,0,1810
2872,0.1412,3,3,2,2,2,1,1607,36,1,1600
2873,0.0760,3,1,2,2,3,1,1194,31,1,1000
2874,0.1390,3,1,1,2,5,1,1607,?,0,1580
2875,0.0597,6,1,2,2,5,1,1530,?,1,850
2876,0.1303,2,1,1,2,6,1,1596,?,0,1500
2877,0.1412,3,2,2,2,2,1,1607,30,0,1600
2878,0.0662,3,1,1,2,5,1,1607,?,1,910
2879,0.0575,3,3,1,2,5,1,1607,?,0,830
2880,0.1756,3,1,1,2,6,1,1607,?,0,1917
2881,0.1412,3,1,1,2,6,1,1607,?,0,1600
2882,0.0760,3,3,2,2,2,1,1607,42,1,1000
2883,0.1086,6,2,2,2,5,1,1530,39,1,1300
2884,0.0667,3,1,1,2,4,1,1607,?,0,914
2885,0.0680,3,1,1,2,5,1,1607,?,0,926
2886,0.1629,3,3,2,2,5,1,1607,25,0,1800
2887,0.1629,3,1,2,2,7,1,1607,?,0,1800
2888,0.1194,2,2,1,1,2,1,0,49,0,1400
2889,0.2169,2,1,2,1,5,3,0,37,0,2298
2890,0.1683,3,1,3,2,6,1,1607,?,0,1850
2891,0.0662,3,1,1,2,2,1,1607,?,1,910
2892,0.0869,3,2,1,2,2,1,1607,?,1,1100
2893,0.0662,3,1,1,2,2,1,1607,?,0,910
2894,0.1657,2,3,1,1,6,1,0,27,1,1826
2895,0.1412,3,2,1,2,7,1,1607,?,0,1600
2896,0.0760,3,1,2,2,2,1,1607,61,0,1000
2897,0.1303,3,2,1,2,4,1,1607,?,0,1500
2898,0.1303,3,1,1,2,2,1,1607,?,0,1500
2899,0.0597,6,1,3,2,5,1,1530,36,1,850
2900,0.0530,3,2,1,2,2,1,1607,?,1,788
2901,0.1303,3,3,2,2,2,1,1607,?,0,1500
2902,0.1357,3,1,1,2,7,1,1607,?,0,1550
2903,0.1433,3,1,2,2,2,1,1607,?,0,1620
2904,0.1303,2,2,1,1,7,1,0,35,0,1500
2905,0.0608,3,3,1,2,4,1,1607,25,1,860
2906,0.1086,2,3,1,1,5,1,0,33,0,1300
2907,0.0760,3,1,1,2,4,1,1607,?,0,1000
2908,0.1846,3,1,1,2,2,1,1607,?,0,2000
2909,0.1296,2,1,1,1,2,1,0,31,0,1494
2910,0.1303,3,2,1,2,4,1,1607,?,0,1500
2911,0.0543,3,2,2,2,2,1,1607,?,0,800
2912,0.1846,3,2,1,2,5,1,1607,?,0,2000
2915,0.0543,3,2,1,2,2,1,1607,?,0,800
