id;ugb_id;rendaTipo;estadoCivil;origem;escolaridade;tipoCliente;cidade_id;Idade;Aprovado;rendaMedia
3028;3;2;2;2;6;1;1607;0;0;0.1846
3029;2;1;1;1;2;1;0;32;0;0.127
3030;6;1;2;2;5;1;1530;26;1;0.1664
3031;6;1;5;2;2;1;1530;0;0;0.0508
3032;3;3;1;2;6;1;1607;0;0;0.1303
3033;3;1;1;2;3;1;1607;0;0;0.0586
3034;2;1;1;1;6;1;0;25;0;0.1385
3035;3;1;1;2;7;1;1607;0;0;0.0756
3036;3;2;2;2;2;1;1607;0;0;0.0543
3037;2;2;3;2;5;1;174;0;0;0.152
3038;6;1;1;2;5;1;1530;29;1;0.0701
3039;3;1;1;2;2;1;1607;0;0;0.1629
3040;2;2;1;1;2;0;0;37;0;0.1846
3041;2;1;1;2;6;1;174;0;0;0.0788
3042;2;1;5;1;2;1;0;59;0;0.1385
3043;2;2;1;1;3;1;0;33;1;0.1412
3044;2;3;1;1;7;1;0;35;0;0.1412
3045;3;3;1;2;2;1;1194;0;1;0.1846
3046;3;1;1;2;5;1;1607;0;0;0.0575
3047;3;3;2;2;5;1;1491;0;0;0.1412
3048;3;2;1;2;5;1;1607;38;0;0.0977
3049;3;2;3;2;3;1;1607;0;1;0.076
3050;3;1;1;2;3;1;1607;0;0;0.1249
3051;3;3;3;2;3;1;1508;0;0;0.1846
3052;6;1;1;2;6;1;1530;40;1;0.0988
3053;6;1;1;2;5;1;1530;0;1;0.1412
3054;3;2;1;2;3;1;1194;0;0;0.076
3055;2;3;1;1;6;1;0;24;0;0.1376
3056;3;1;1;2;3;1;1607;0;1;0.0662
3057;6;1;1;2;7;1;1530;0;1;0.1846
3058;2;2;1;1;6;1;0;34;0;0.1412
3059;2;1;1;2;7;1;174;0;0;0.1092
3060;3;2;1;2;3;1;1607;0;0;0.0869
3061;2;1;1;2;4;1;1508;0;0;0.0706
3062;6;1;1;2;7;1;1530;0;1;0.0521
3063;2;2;1;1;2;1;0;24;1;0.1412
3064;2;2;2;1;3;1;0;42;1;0.1303
3065;3;1;1;2;5;1;1607;0;0;0.1303
3066;2;2;1;1;2;0;0;35;1;0.1303
3067;2;1;2;1;3;1;0;47;1;0.1865
3068;6;1;2;2;5;1;1530;38;1;0.1412
3069;6;3;2;2;2;1;1530;0;1;0.1194
3070;3;2;1;2;6;1;1607;0;1;0.2063
3071;3;1;1;1;7;2;0;28;1;0.1857
3072;2;2;2;1;4;1;0;47;0;0.1412
3073;3;1;1;2;3;1;1194;0;0;0.1086
3074;3;1;1;2;5;1;1607;0;0;0.076
3075;2;1;2;1;5;1;0;28;0;0.1412
3076;3;3;1;2;6;1;1607;0;0;0.076
3077;3;1;1;2;4;1;1607;30;0;0.0706
3078;2;1;1;2;7;1;174;0;0;0.1294
3079;2;1;1;1;5;1;0;26;1;0.1615
3080;2;1;2;1;3;1;0;54;0;0.1412
3081;2;1;2;1;2;1;0;42;1;0.1307
3082;3;1;1;2;5;1;1607;0;0;0.0575
3083;3;1;1;2;5;1;1607;0;0;0.0575
3084;2;2;2;2;5;1;174;0;0;0.053
3085;6;1;1;2;5;1;1530;0;1;0.0651
3086;2;2;3;1;2;1;0;46;1;0.1412
3087;3;2;1;2;4;1;1607;0;0;0.0977
3088;3;2;2;2;2;1;1607;32;1;0.152
3089;2;1;1;2;5;1;174;0;0;0.1129
3090;6;1;1;2;5;1;1530;53;1;0.1339
3091;6;1;1;2;5;1;1530;0;0;0.0543
3092;2;3;1;1;4;1;0;23;0;0.1194
3093;2;2;1;1;5;0;0;29;0;0.1303
3094;2;2;1;1;2;0;0;27;0;0.1303
3095;2;2;1;1;1;0;0;27;0;0.0543
3096;2;3;1;2;5;1;174;0;0;0.0217
3097;3;1;1;2;4;1;1607;26;1;0.1357
3098;2;2;1;1;3;1;0;26;0;0.0717
3099;2;1;5;1;4;0;0;49;0;0.1846
3100;2;2;1;1;4;1;0;0;0;0.1412
3101;2;1;2;1;2;1;0;61;0;0.1585
3102;2;1;1;1;5;1;0;30;1;0.2084
3103;2;3;1;2;5;1;174;31;1;0.129
3104;6;1;1;2;5;1;1530;28;1;0.1591
3105;2;1;1;1;2;1;0;42;0;0.1298
3106;2;3;1;1;4;1;0;24;0;0.0869
3107;3;1;1;2;3;1;3830;0;0;0.1629
3108;6;1;1;2;3;1;1530;32;1;0.1592
3109;2;3;1;1;3;1;0;27;1;0.13
3110;2;1;2;1;2;2;0;51;1;0.1317
3111;2;1;2;1;5;1;0;0;1;0.1385
3112;2;2;1;1;2;1;0;43;0;0.1303
3113;6;1;3;2;5;1;1530;0;1;0.2241
3114;2;3;1;1;5;1;0;25;1;0.1412
3115;2;3;1;1;5;1;0;38;1;0.1326
3116;6;3;1;2;3;1;1530;43;1;0.1194
3117;2;2;2;1;3;1;0;59;0;0.1412
3118;4;3;2;1;2;2;0;41;1;0.1694
3119;2;2;2;1;3;1;0;43;0;0.1412
3120;2;1;1;1;2;1;0;46;0;0.1117
3121;2;3;1;1;3;1;0;35;1;0.1464
3122;2;1;1;2;5;1;1508;0;0;0.0543
3123;2;3;2;1;4;1;0;36;1;0.1303
3124;2;1;1;1;5;1;0;27;0;0.152
3125;3;2;1;2;2;1;1607;0;0;0.0543
3126;3;3;1;2;3;1;1607;0;0;0.1846
3127;2;2;1;1;5;1;0;34;0;0.1412
3128;3;1;1;2;2;1;1607;0;0;0.0691
3129;2;1;1;1;5;0;0;27;1;0.1596
3130;3;1;2;1;3;2;0;37;1;0.1813
3131;2;2;1;1;2;1;0;29;0;0.1412
3132;4;3;1;1;5;1;0;36;0;0.1194
3133;2;1;1;2;5;1;174;0;0;0.073
3134;2;3;1;1;3;0;0;32;0;0.1303
3135;2;3;1;1;4;1;0;28;0;0.1194
3136;6;1;1;2;4;1;1530;0;0;0.0465
3137;6;1;2;1;5;0;0;0;1;0.0543
3138;3;1;2;2;7;1;1607;0;0;0.1757
3139;2;3;1;1;5;1;0;32;1;0.1374
3140;6;1;3;2;7;1;1530;34;1;0.1249
3141;6;2;1;1;5;0;0;47;1;0.1412
3142;2;3;2;1;4;1;0;39;1;0.1359
3143;6;3;2;2;4;1;1530;47;1;0.1303
3144;6;1;1;2;6;1;1530;0;0;0.1357
3145;2;2;1;1;2;0;0;38;0;0.0977
3146;2;1;3;1;3;1;0;52;0;0.053
3147;2;1;2;1;5;1;0;36;0;0.1629
3148;3;1;1;2;4;1;1607;0;0;0.0912
3149;2;1;1;1;5;1;0;30;1;0.1027
3150;2;2;1;1;4;0;0;33;0;0.1303
3151;3;2;1;2;2;1;1607;27;0;0.152
3152;6;0;1;1;1;0;0;34;1;0.076
3153;6;1;3;2;7;1;1530;0;1;0.1846
3154;3;1;1;2;5;1;1607;0;0;0.0869
3155;2;1;1;2;6;1;174;0;0;0.0651
3156;2;1;1;1;6;1;0;37;1;0.1575
3157;6;2;1;2;7;1;1530;0;0;0.2063
3158;3;2;1;2;5;1;1194;28;0;0.1357
3159;2;2;7;1;5;1;0;26;0;0.1379
3160;2;1;1;1;3;1;0;38;1;0.1412
3161;3;2;2;2;2;1;1817;0;0;0.1303
3162;6;1;2;2;5;1;1530;25;1;0.1491
3163;3;2;3;1;3;3;0;55;1;0.1737
3164;6;1;1;1;5;1;0;29;1;0.1412
3165;2;2;3;1;4;1;0;41;1;0.1412
3166;6;1;2;1;5;0;0;39;1;0.0588
3167;2;1;1;2;5;1;174;43;1;0.146
3168;6;1;4;2;7;1;1530;0;0;0.1618
3169;6;1;2;2;5;1;1530;0;0;0.1737
3170;6;3;1;2;7;1;1530;0;0;0.1303
3171;4;2;1;2;5;1;1508;0;1;0.1412
3172;4;1;2;2;5;1;1508;0;0;0.1303
3173;4;1;2;2;5;1;1508;25;1;0.1629
3174;4;1;1;2;6;1;1508;24;0;0.1036
3175;4;1;2;2;5;1;1508;33;1;0.1629
3176;4;1;1;2;5;1;1508;0;1;0.1417
3177;4;1;3;2;5;1;1508;0;1;0.0988
3178;4;1;2;2;6;1;1508;28;1;0.2121
3179;4;1;3;2;7;1;1508;0;0;0.1616
3180;4;1;2;2;2;1;1508;38;1;0.0977
3181;4;1;1;2;6;1;1508;0;1;0.1086
3182;4;1;2;2;5;1;1508;42;0;0.1657
3183;4;1;1;2;6;1;1508;0;1;0.0834
3184;4;1;2;2;3;1;1508;0;0;0.1194
3185;4;1;2;2;3;1;1508;0;1;0.1629
3186;4;2;3;2;7;1;1508;0;1;0.1412
3187;4;1;1;2;6;1;1508;28;1;0.076
3188;4;1;1;2;6;1;1508;28;1;0.076
3189;4;1;1;2;4;1;1508;31;1;0.152
3190;4;1;2;2;5;1;1508;0;1;0.1412
3191;4;1;1;2;5;1;1508;0;1;0.0869
3192;4;1;1;2;6;1;1508;0;1;0.0869
3193;4;1;2;2;5;1;1508;0;1;0.1737
3194;4;1;1;2;4;1;1508;32;1;0.0662
3195;4;1;1;2;5;1;1508;26;1;0.0726
3196;4;1;1;2;7;1;1508;0;0;0.1086
3197;4;1;1;2;6;1;1508;0;1;0.053
3198;4;3;1;2;5;1;1508;33;1;0.1303
3199;4;1;1;2;5;1;1508;26;0;0.1138
3200;4;1;1;2;5;1;1508;25;1;0.1412
3201;4;1;2;2;2;1;1508;22;1;0.1954
3202;4;1;1;2;5;1;1508;30;1;0.1166
3203;4;2;1;2;5;1;1508;0;1;0.1303
3204;4;1;3;2;5;1;1508;0;0;0.0822
3205;4;2;1;2;5;1;1508;0;1;0.1303
3206;4;1;1;2;4;1;1508;29;1;0.1615
3207;4;3;1;2;5;1;1508;30;1;0.1413
3208;4;2;1;2;5;1;1508;32;1;0.1303
3209;4;1;1;2;5;1;1264;64;0;0.152
3210;4;1;2;2;6;1;1508;0;1;0.0977
3211;4;2;1;2;6;1;1508;26;0;0.1194
3212;4;3;1;2;5;1;1508;0;0;0.1878
3213;4;1;2;2;5;1;1508;24;0;0.152
3214;4;3;1;2;5;1;1508;0;1;0.1412
3215;4;1;5;2;5;1;1508;0;0;0.0864
3216;4;1;2;2;7;1;1508;0;0;0.205
3217;4;1;1;2;5;1;1508;0;0;0.076
3218;4;1;1;2;5;1;1508;0;1;0.1194
3219;4;1;1;2;5;1;1508;0;1;0.152
3220;4;1;1;2;2;1;1508;30;1;0.2063
3221;4;3;2;2;2;1;1508;0;0;0.1412
3222;4;2;2;2;5;1;1508;49;0;0.1813
3223;4;1;1;2;5;1;1508;30;1;0.0651
3224;4;1;2;2;5;1;1508;28;0;0.152
3225;4;2;1;2;3;1;1508;0;0;0.1846
3226;4;1;1;2;5;1;1508;0;0;0.1194
3227;4;1;2;2;2;1;1508;52;1;0.1121
3228;4;2;1;2;5;1;1508;31;0;0.1303
3229;4;1;1;2;4;1;1508;0;1;0.0738
3230;4;1;1;2;5;1;1508;37;1;0.1637
3231;4;2;2;2;4;1;1508;0;0;0.1412
3232;4;1;1;2;7;1;1508;36;1;0.1357
3233;4;1;1;2;5;1;1508;25;1;0.0977
3234;4;1;2;2;5;1;1508;0;1;0.1412
3235;4;1;2;2;5;1;1508;31;0;0.2382
3236;4;3;1;2;4;1;1508;32;1;0.1303
3237;4;1;1;2;5;1;1508;0;0;0.0608
3238;4;1;1;2;6;1;1508;31;0;0.1737
3239;4;3;2;2;4;1;1508;23;1;0.076
3240;4;3;2;2;5;1;1508;26;1;0.1455
3241;4;1;1;2;4;1;1508;0;1;0.1412
3242;4;1;1;2;6;1;1508;0;1;0.1303
3243;4;1;1;2;6;1;1508;0;1;0.1433
3244;4;1;5;2;5;1;1508;0;1;0.0864
3245;4;1;1;2;5;1;1508;40;1;0.152
3246;4;1;1;2;2;1;1508;33;1;0.1846
3247;4;1;1;2;5;1;1508;38;0;0.0814
3248;4;1;1;2;5;1;1508;26;1;0.1412
3249;4;1;1;2;6;1;1508;0;1;0.1412
3250;4;2;2;2;3;1;1508;38;1;0.1629
3251;4;1;2;2;6;1;1508;0;0;0.1194
3252;4;1;1;2;2;1;1508;0;1;0.0717
3253;4;1;1;2;5;1;1508;0;1;0.1737
3254;4;1;4;2;3;1;1508;0;1;0.1716
3255;4;1;2;2;7;1;1508;27;1;0.1042
3256;4;1;7;2;5;1;1508;49;1;0.1304
3257;4;2;1;2;5;1;1508;0;0;0.076
3258;4;1;5;2;7;1;1508;0;1;0.1357
3259;4;3;1;2;5;1;1508;29;0;0.1303
3260;4;1;1;2;5;1;1508;0;1;0.1412
3261;4;3;1;2;5;1;1508;40;1;0.114
3262;4;1;2;2;5;1;1508;0;0;0.1509
3263;4;2;1;2;5;1;1508;0;1;0.1303
3264;4;1;4;2;3;1;1508;0;0;0.1716
3265;4;1;2;2;5;1;1508;48;1;0.1801
3266;4;1;1;2;5;1;1508;0;1;0.1372
3267;4;1;2;2;5;1;1508;43;1;0.0869
3268;4;2;1;2;5;1;1508;38;0;0.152
3269;4;1;1;2;5;1;1508;0;0;0.152
3270;4;1;2;2;5;1;1508;0;0;0.1509
3271;4;1;1;2;5;1;1508;0;0;0.0613
3272;4;1;1;2;5;1;1508;49;1;0.1846
3273;4;1;1;2;5;1;1508;31;1;0.1512
3274;4;3;2;2;4;1;1508;26;1;0.152
3275;4;1;2;2;5;1;1508;40;0;0.0977
3276;4;1;2;2;5;1;1508;37;1;0.1464
3277;4;3;1;2;5;1;1508;25;1;0.1438
3278;4;3;1;2;5;1;1508;36;1;0.1629
3279;4;1;1;2;5;1;1508;26;1;0.076
3280;4;2;1;2;7;1;1508;0;1;0.1629
3281;4;1;1;2;6;1;1508;0;1;0.2124
3282;4;1;2;2;3;1;1508;34;1;0.1282
3283;4;1;1;2;5;1;1508;26;1;0.063
3284;4;1;1;2;5;1;1508;23;0;0.152
3285;4;2;1;2;7;1;1508;0;0;0.076
3286;4;1;5;2;2;1;1508;60;1;0.1746
3287;4;1;2;2;5;1;1508;30;0;0.1846
3288;4;1;2;2;7;1;1508;26;1;0.1385
3289;4;1;1;2;5;1;1508;0;1;0.1173
3290;4;1;1;2;5;1;1508;0;1;0.0554
3291;4;1;1;2;5;1;1508;0;1;0.0717
3292;4;1;3;2;5;1;1508;0;1;0.1194
3293;4;2;1;2;4;1;1508;0;1;0.0977
3294;4;1;3;2;3;1;1508;0;1;0.1412
3295;4;1;1;2;7;1;1508;0;0;0.0569
3296;4;1;2;2;6;1;1596;0;0;0.1331
3297;4;1;1;2;7;1;1508;0;1;0.0847
3298;4;1;1;2;5;1;1508;0;1;0.0608
3299;4;3;2;2;4;1;1508;27;1;0.1521
3300;4;1;2;2;4;1;1508;32;1;0.0977
3301;4;1;1;2;7;1;1508;0;0;0.1629
3302;4;3;1;2;4;1;1508;0;1;0.1954
3303;4;1;2;2;5;1;1508;35;1;0.083
3304;4;1;2;2;5;1;1508;0;0;0.1303
3305;4;1;1;2;6;1;1508;0;1;0.0775
3306;4;1;2;2;5;1;1508;37;1;0.1954
3307;4;1;2;2;5;1;1508;0;0;0.0669
3308;4;1;1;2;7;1;1508;31;0;0.1629
3309;4;1;1;2;5;1;1508;0;1;0.076
3310;4;3;1;2;6;1;1508;28;1;0.1616
3311;4;1;2;2;5;1;1508;33;1;0.0923
3312;4;2;1;2;2;1;1508;0;0;0.1629
3313;4;1;1;2;5;1;1508;33;1;0.0964
3314;4;1;1;2;5;1;1508;0;1;0.1761
3315;4;3;1;2;5;1;1508;0;1;0.1629
3316;4;3;2;2;5;1;1508;25;1;0.1392
3317;4;1;2;2;5;1;3813;35;0;0.1007
3318;4;1;1;2;6;1;1508;23;1;0.0608
3319;4;1;1;2;5;1;1508;32;0;0.1064
3320;4;1;1;2;7;1;1508;45;1;0.1221
3321;4;3;2;2;4;1;1508;0;0;0.1303
3322;4;1;1;2;7;1;1579;0;1;0.1864
3323;4;1;2;2;3;1;1508;34;1;0.1303
3324;4;1;1;2;5;1;1508;28;1;0.1412
3325;4;1;1;2;6;1;1508;0;1;0.1629
3326;4;1;1;2;5;1;1508;27;1;0.0977
3327;4;1;1;2;6;1;1508;29;1;0.1194
3328;4;2;2;2;7;1;1508;0;0;0.0434
3329;4;1;1;2;5;1;1508;29;1;0.1485
3330;4;1;1;2;5;1;1508;36;1;0.1954
3331;4;1;1;2;5;1;1508;24;1;0.1303
3332;4;1;2;2;4;1;1508;53;1;0.1621
3333;4;1;1;2;4;1;1508;0;1;0.2063
3334;4;1;1;2;5;1;1508;0;1;0.0977
3335;4;3;3;2;6;1;1508;37;1;0.152
3336;4;1;1;2;5;1;1508;30;1;0.1962
3337;4;2;2;2;2;1;1508;0;0;0.1846
3338;4;1;1;2;4;1;1508;37;1;0.1412
3339;4;3;2;2;5;1;1508;0;1;0.1194
3340;4;2;1;2;5;1;1508;0;0;0.1412
3341;4;3;2;2;5;1;1508;27;1;0.1194
3342;4;1;7;2;5;1;1508;37;1;0.152
3343;4;2;1;2;5;1;1596;43;1;0.1412
3344;4;1;1;2;6;1;1508;0;0;0.1629
3345;4;3;1;2;7;1;1508;0;1;0.1846
3346;4;1;1;2;5;1;0;0;0;0.1412
3347;4;1;4;2;5;1;1551;0;0;0.172
3348;4;1;1;2;6;1;1508;25;1;0.1412
3349;4;1;1;2;5;1;1508;0;0;0.053
3350;4;1;5;2;3;1;1508;0;0;0.1737
3351;4;1;2;2;5;1;1508;0;0;0.1846
3352;4;3;2;2;4;1;1508;41;1;0.1846
3353;2;2;1;2;5;1;1508;30;1;0.152
3354;4;3;1;2;3;1;1508;0;1;0.076
3355;4;1;2;2;6;1;1614;0;0;0.1264
3356;4;1;2;2;5;1;1508;38;1;0.1618
3357;4;3;1;2;7;1;1508;0;0;0.1303
3358;4;1;1;2;6;1;1508;29;0;0.152
3359;4;1;1;2;2;1;1508;27;1;0.1529
3360;4;1;1;2;2;1;1508;0;0;0.1412
3361;4;1;1;2;5;1;1508;27;1;0.0784
3362;4;1;2;2;5;1;1508;27;1;0.1846
3363;4;1;2;2;5;1;1508;29;1;0.0608
3364;4;2;2;2;4;1;1508;32;0;0.1303
3365;4;1;2;2;5;1;1508;0;1;0.0562
3366;4;1;2;2;5;1;1508;32;1;0.1861
3367;4;1;3;2;5;1;1508;41;1;0.1303
3368;4;1;1;2;3;1;1508;32;1;0.1846
3369;4;1;2;2;4;1;1508;0;0;0.0977
3370;4;1;1;2;7;1;1508;31;0;0.1846
3371;4;1;1;2;7;1;1508;29;1;0.2063
3372;4;2;1;2;7;1;1508;37;1;0.1954
3373;4;1;2;2;5;1;1508;38;0;0.1542
3374;4;1;1;2;5;1;1508;0;0;0.0608
3375;2;1;1;1;3;1;0;41;0;0.1303
3376;2;3;1;1;5;1;0;25;0;0.1194
3377;4;2;7;2;2;1;0;23;1;0.1412
3378;6;2;2;2;2;1;1530;31;1;0.1846
3379;4;1;1;2;7;1;1508;0;0;0.0853
3380;4;1;2;2;5;1;1508;34;0;0.0875
3381;4;1;1;2;5;1;1508;25;1;0.139
3382;4;1;2;2;2;1;1508;0;1;0.1303
3383;4;1;1;2;4;1;1508;0;0;0.057
3384;4;1;1;2;4;1;1464;0;0;0.0977
3385;4;1;2;2;4;1;1508;58;1;0.1607
3386;4;2;4;2;4;1;1508;0;0;0.0977
3387;4;1;1;2;5;1;1508;0;0;0.1412
3388;4;1;1;2;5;1;1508;36;1;0.0775
3389;4;3;1;2;5;1;1508;0;1;0.1412
3390;4;1;1;2;2;1;1508;0;0;0.076
3391;4;3;2;2;7;1;1508;47;1;0.2128
3392;4;1;1;2;4;1;1508;0;0;0.0869
3393;4;2;1;2;5;1;1508;0;0;0.0977
3394;4;3;2;2;6;1;1508;30;0;0.1846
3395;4;3;3;2;3;1;1508;0;1;0.152
3396;4;3;1;2;6;1;1508;40;0;0.1412
3397;4;2;1;2;2;1;1508;45;1;0.1412
3398;4;1;1;2;5;1;1508;0;0;0.1629
3399;4;3;1;2;6;1;1508;36;0;0.1412
3400;4;2;1;2;5;1;1508;0;0;0.0651
3401;4;3;1;2;2;1;1508;37;0;0.1672
3402;4;1;1;2;5;1;1508;36;1;0.1357
3403;4;2;1;2;6;1;1508;27;0;0.1629
3404;4;2;1;2;2;1;1508;51;0;0.076
3405;4;1;3;2;5;1;1508;49;1;0.1116
3406;4;1;1;2;5;1;1508;0;1;0.1468
3407;4;3;2;2;2;1;1508;52;0;0.1629
3408;4;1;2;2;5;1;1508;33;1;0.1031
3409;4;1;1;2;5;1;1508;0;0;0.0554
3410;4;1;1;2;2;1;1508;0;0;0.0977
3411;4;2;2;2;5;1;1508;0;0;0.1846
3412;2;2;1;2;2;1;174;0;0;0.1303
3413;4;1;2;2;5;1;1508;39;1;0.202
3414;4;1;1;2;5;1;1508;22;1;0.1923
3415;4;1;1;2;5;1;1508;40;1;0.1303
3416;4;2;3;2;2;1;1508;54;1;0.1629
3417;4;1;2;2;5;1;1508;30;0;0.1629
3418;4;1;3;2;2;1;1508;0;0;0.1255
3419;4;2;1;2;5;1;1508;45;1;0.0543
3420;4;1;2;2;5;1;1508;34;1;0.1846
3421;4;2;1;2;5;1;1508;0;0;0.0662
3422;4;2;2;2;2;1;1508;50;1;0.1412
3423;4;1;2;2;2;1;1508;0;0;0.0519
3424;4;1;2;2;5;1;1508;37;1;0.1763
3425;4;1;1;2;5;1;1508;23;0;0.0836
3426;4;1;1;2;5;1;3813;28;0;0.1086
3427;4;1;1;2;5;1;1508;24;1;0.1433
3428;4;1;1;2;5;1;1508;23;1;0.0999
3429;4;3;1;2;5;1;1508;28;1;0.1524
3430;4;1;1;2;2;1;1508;33;0;0.1737
3431;4;1;3;2;5;1;1508;0;0;0.0543
3432;4;1;2;2;5;1;1508;24;1;0.1987
3433;4;1;1;2;3;1;1508;36;1;0.1574
3434;4;1;1;2;7;1;1508;0;1;0.1303
3435;4;3;4;2;3;1;1508;47;1;0.0662
3436;4;3;1;2;5;1;1508;0;0;0.1629
3437;4;1;3;2;7;1;1508;38;1;0.1412
3438;4;3;1;2;5;1;1508;25;0;0.1546
3439;4;1;2;2;4;1;1508;29;1;0.1303
3440;4;1;1;2;2;1;1508;34;1;0.1194
3441;4;3;1;2;5;1;1508;23;0;0.1464
3442;2;3;1;2;3;1;1508;0;0;0.1971
3443;4;2;2;2;5;1;1508;32;1;0.152
3444;4;1;2;2;2;1;1508;0;0;0.0977
3445;4;1;1;2;5;1;1508;40;0;0.0869
3446;4;1;2;2;6;1;1508;0;0;0.053
3447;4;1;1;2;6;1;1508;0;1;0.1317
3448;4;1;1;2;6;1;1508;0;1;0.1227
3449;4;1;1;2;5;1;1508;0;0;0.0543
3450;4;1;2;2;5;1;1508;0;0;0.1385
3451;4;1;1;2;6;1;1508;0;1;0.0662
3452;4;1;1;2;5;1;1508;0;1;0.1102
3453;4;1;3;2;5;1;1508;0;0;0.1412
3454;4;2;2;2;5;1;1508;32;1;0.1629
3455;4;3;1;2;5;1;1508;24;1;0.2063
3456;4;1;1;2;3;1;1508;0;1;0.1846
3457;4;1;1;2;5;1;1508;28;1;0.0782
3458;4;1;2;2;3;1;1508;33;1;0.1412
3459;4;1;1;2;5;1;1508;23;0;0.1086
3460;4;1;1;2;5;1;1508;29;1;0.0856
3461;4;3;1;2;6;1;1508;28;1;0.1194
3462;4;1;1;2;7;1;1508;0;0;0.1629
3463;4;1;3;1;3;1;0;48;1;0.1629
3464;2;3;1;1;3;1;0;26;0;0.1303
3465;2;3;1;1;5;1;0;25;0;0.1303
3466;2;3;3;1;2;1;0;34;0;0.1412
3467;2;3;1;1;5;1;0;24;1;0.1304
3468;2;1;1;1;3;1;0;32;0;0.0977
3469;4;1;1;2;6;1;1508;0;1;0.1031
3470;4;1;2;2;5;1;1508;0;1;0.1732
3471;4;1;2;2;6;1;1508;39;1;0.1303
3472;4;1;1;2;6;1;1508;31;1;0.1505
3473;4;1;1;2;5;1;1508;0;1;0.1412
3474;4;2;2;2;5;1;1508;0;0;0.1303
3475;4;1;1;2;5;1;1508;0;0;0.1412
3476;4;1;3;2;5;1;1508;37;1;0.1412
3477;4;1;1;2;3;1;1508;33;1;0.0662
3478;4;1;1;2;5;1;1508;0;1;0.0608
3479;4;1;2;2;2;1;1508;60;1;0.1466
3480;4;1;2;2;5;1;1508;25;0;0.1194
3481;4;1;1;2;4;1;1508;0;0;0.076
3482;4;1;2;2;6;1;1508;0;0;0.1368
3483;4;1;1;2;7;1;1508;0;0;0.1176
3484;4;1;1;2;5;1;1508;38;1;0.1086
3485;4;1;2;2;5;1;1508;35;1;0.1909
3486;4;2;2;2;2;1;1508;0;1;0.0543
3487;4;3;1;2;5;1;1508;25;1;0.1412
3488;4;3;1;2;7;1;1508;33;1;0.1303
3489;4;1;1;2;5;1;1508;33;1;0.1851
3490;4;2;3;2;5;1;1508;50;1;0.1303
3491;4;1;2;2;7;1;1508;0;0;0.0855
3492;4;2;1;2;5;1;1508;33;0;0.1412
3493;4;1;2;2;5;1;1596;44;1;0.0869
3494;4;2;1;2;5;1;1508;28;1;0.1303
3495;4;1;1;2;2;1;1508;0;0;0.0977
3496;4;1;3;2;7;1;1508;30;1;0.1303
3497;4;1;1;2;5;1;1508;49;0;0.1303
3498;4;1;1;2;5;1;1508;38;1;0.1284
3499;2;3;1;2;6;1;174;0;0;0.114
3500;4;1;1;2;5;1;1508;41;1;0.1737
3501;4;3;3;2;5;1;1508;0;0;0.1412
3502;4;1;1;2;4;1;1508;40;0;0.1846
3503;4;1;1;2;5;1;1508;0;1;0.1303
3504;4;1;1;2;4;1;1508;35;1;0.1412
3505;4;2;1;2;2;1;1508;0;1;0.0977
3506;4;1;1;2;4;1;1508;0;1;0.1864
3507;4;1;2;2;7;1;1508;0;0;0.076
3508;4;1;2;2;2;1;1508;38;1;0.0977
3509;4;1;2;2;6;1;1508;32;1;0.1215
3510;4;3;1;2;5;1;1508;39;1;0.1412
3511;4;1;5;2;5;1;1508;0;0;0.053
3512;4;2;1;2;3;1;1508;0;0;0.1412
3513;2;1;1;1;5;1;0;24;0;0.1194
3514;4;2;1;2;5;1;1508;0;0;0.1412
3515;4;2;2;2;5;1;1508;0;0;0.172
3516;4;2;2;2;5;1;1508;28;1;0.172
3517;4;1;1;2;5;1;1508;28;1;0.1303
3518;4;1;1;2;5;1;1508;31;1;0.1954
3519;4;2;1;2;6;1;1508;48;1;0.152
3520;4;1;7;2;4;1;1508;22;1;0.1805
3521;4;2;1;2;5;1;1508;0;0;0.1194
3522;4;1;2;2;5;1;1508;37;1;0.1694
3523;4;1;2;2;5;1;1508;32;1;0.1194
3524;4;1;1;2;4;1;1508;30;1;0.0561
3525;4;3;1;2;6;1;1508;37;1;0.1412
3526;3;3;2;2;5;1;1632;0;0;0.076
3527;4;1;2;2;5;1;1508;56;1;0.1086
3528;4;1;1;2;4;1;1508;23;1;0.0608
3529;4;1;1;2;3;1;1508;0;1;0.1737
3530;4;1;1;2;5;1;1508;0;0;0.0608
3531;4;2;2;2;4;1;1508;40;1;0.1629
3532;4;1;2;2;5;1;1508;0;0;0.0543
3533;4;1;2;2;5;1;1508;41;1;0.1194
3534;4;3;1;2;6;1;1508;0;1;0.1303
3535;4;1;2;2;5;1;1508;0;0;0.1629
3536;4;2;1;2;6;1;1508;28;0;0.152
3537;4;1;1;2;5;1;1508;31;1;0.1319
3538;4;1;4;2;2;1;1508;0;0;0.1846
3539;4;1;2;2;5;1;1508;31;1;0.076
3540;4;2;2;2;7;1;1508;0;0;0.1303
3541;4;1;1;2;5;1;1508;33;0;0.0977
3542;4;2;1;2;4;1;1508;0;0;0.1086
3543;4;1;1;2;5;1;1508;29;0;0.1194
3544;4;2;1;2;5;1;1508;27;1;0.1846
3545;4;1;1;2;4;1;1508;0;0;0.1051
3546;2;1;2;2;5;1;1508;0;0;0.0761
3547;4;3;3;2;3;1;1508;50;1;0.1503
3548;4;1;1;2;6;1;1508;27;1;0.0608
3549;4;1;2;2;5;1;1508;34;0;0.0636
